timestep,K2064010,V4145210,V5004030,V5015210
8279,-0.010949452,-0.3648092,-0.3253955,4.625097
8280,-0.012757212,-0.36474982,-0.3255106,4.62647
8281,-0.011892676,-0.3639098,-0.3253228,4.6256213
8282,-0.010817657,-0.36413777,-0.32432702,4.62665
8283,-0.010849208,-0.36422133,-0.32360357,4.6287994
8284,-0.011420081,-0.363788,-0.32416067,4.630263
8285,-0.01111577,-0.36390623,-0.32361707,4.630556
8286,-0.03211361,-0.37077114,-0.289098,4.5833974
8287,0.028606812,-0.43078125,-0.36097428,4.534312
8288,-0.04937445,-0.4622401,-0.5097129,4.4472594
8289,-0.23796682,-0.47867632,-0.5470986,4.3886886
8290,-0.15973602,-0.42203426,-0.28940788,4.6291904
8291,0.0101630585,-0.39585128,-0.33584133,4.5950465
8292,0.010044326,-0.3958139,-0.33624807,4.6007843
8293,0.0070379674,-0.393814,-0.33084694,4.6028447
8294,0.048915315,-0.3738455,-0.3316194,4.5812206
8295,-0.068440944,-0.50541526,-0.5305547,4.3605537
8296,0.059678953,-0.45387363,-0.44198132,4.466068
8297,-0.29273233,-0.56547284,-0.41207513,4.648289
8298,-0.19955353,-0.6351505,-0.37363148,4.6437964
8299,-0.007886429,-0.36445346,-0.32007745,4.627915
8300,-0.009281238,-0.36313877,-0.31859642,4.634217
8301,-0.19167526,-0.62015265,-0.3729435,4.649887
8302,-0.079708494,-0.8286171,-0.8832192,3.9149196
8303,0.034531962,-0.5055045,-0.34225583,4.397473
8304,-0.0034050446,-0.36568904,-0.3127694,4.604818
8305,-0.14422205,-0.4552869,-0.45334232,4.7218814
8306,-0.20182274,-0.49424875,-0.4421854,4.6647162
8307,-0.025666675,-0.57537115,-0.62690985,4.4083276
8308,0.076342694,-0.8725288,-1.005172,4.1321964
8309,0.7392127,-0.730928,-0.8905689,4.132841
8310,-0.038546428,-1.1206726,-0.7909805,4.064846
8311,-0.06592972,-0.79126376,-0.6877249,3.780658
8312,0.079641424,-0.5417008,-0.57054394,4.2130995
8313,-0.052460242,-0.39316308,-0.5044003,4.439689
8314,-0.053902745,-0.49164256,-0.6253225,4.236516
8315,-0.028115163,-0.540986,-0.60843784,4.365055
8316,-0.0069438317,-0.3627876,-0.3420042,4.4887886
8317,0.07112714,-0.43045858,-0.31237128,4.5898037
8318,-0.0031971138,-0.4427806,-0.50921184,4.4050636
8319,-0.105755515,-0.53192186,-0.50904995,4.1230836
8320,-0.084590584,-0.4518689,-0.37138668,4.4959702
8321,0.0029075444,-0.37767306,-0.27115777,4.5074534
8322,0.02484256,-0.37228668,-0.3127907,4.583714
8323,0.024273157,-0.37052462,-0.3131779,4.59823
8324,0.024635067,-0.3703741,-0.31286594,4.6034565
8325,0.024708947,-0.37003934,-0.31284484,4.6049886
8326,0.023575028,-0.36948073,-0.31306043,4.607229
8327,0.023674438,-0.36921623,-0.31230757,4.607258
8328,0.024201095,-0.36903405,-0.3122643,4.60786
8329,0.02565532,-0.36858466,-0.31192496,4.6087193
8330,0.025530348,-0.36835182,-0.31172568,4.609556
8331,0.02500835,-0.3687627,-0.31136292,4.6099315
8332,0.024424732,-0.36826608,-0.3100721,4.610315
8333,0.024480611,-0.36867437,-0.30989942,4.6117573
8334,0.0031903486,-0.3745322,-0.27717674,4.5679994
8335,0.022651404,-0.38547084,-0.29259226,4.5719
8336,0.032814037,-0.3915969,-0.30444843,4.582075
8337,0.065212995,-0.40786174,-0.27946657,4.642418
8338,0.045358013,-0.40207288,-0.3313526,4.590835
8339,-0.005252272,-0.33298808,-0.24793787,4.5931125
8340,0.019589016,-0.3394616,-0.30844796,4.5558457
8341,0.04388559,-0.40062675,-0.3307118,4.5951533
8342,0.03329459,-0.4496092,-0.29614753,4.5311675
8343,0.028677275,-0.38946787,-0.30159685,4.592602
8344,0.13692527,-0.39709684,-0.26098096,4.5849743
8345,0.14672518,-0.39258254,-0.25909755,4.52869
8346,0.14952812,-0.40204167,-0.29993388,4.494778
8347,0.018352658,-0.36457285,-0.30440244,4.6276765
8348,0.019778213,-0.36478844,-0.30439124,4.6284966
8349,0.020485848,-0.3647343,-0.3045977,4.629911
8350,0.019637743,-0.36479917,-0.30405685,4.631294
8351,0.019938657,-0.36409116,-0.30431494,4.631747
8352,0.020074239,-0.36438933,-0.30359092,4.632316
8353,0.019174308,-0.3642527,-0.30282882,4.6325536
8354,0.018654475,-0.36381713,-0.30263415,4.6332765
8355,0.01974234,-0.36369228,-0.30322608,4.6344714
8356,0.020370642,-0.3632503,-0.30280837,4.635098
8357,0.02047185,-0.36299095,-0.3027005,4.6360793
8358,0.0023587048,-0.37103045,-0.2728915,4.595499
8359,0.021631151,-0.38219818,-0.288826,4.601692
8360,0.033563513,-0.38814852,-0.30269003,4.611104
8361,-0.007841329,-0.3663716,-0.33135858,4.6030602
8362,0.016651323,-0.33031026,-0.29926142,4.5774326
8363,0.096152216,-0.4048811,-0.38830557,4.522354
8364,-0.077144764,-0.30367932,-0.28696874,4.597306
8365,-0.18231487,-0.42417824,-0.4169145,4.370998
8366,0.030682692,-0.44571558,-0.36443844,4.242225
8367,0.19247104,-0.43270564,-0.401561,4.5667567
8368,0.07545587,-0.43373057,-0.2928394,4.56313
8369,-0.16637461,-0.44759378,-0.488868,4.805362
8370,0.016411802,-0.36129233,-0.2994293,4.638867
8371,0.016447416,-0.36073443,-0.29734254,4.644051
8372,0.015182276,-0.35978627,-0.2960196,4.6464496
8373,0.016997337,-0.3598547,-0.29470453,4.6465983
8374,0.017740518,-0.3589442,-0.29434365,4.647299
8375,0.017598024,-0.3587247,-0.29504195,4.648115
8376,0.016373536,-0.3592603,-0.29433897,4.6496034
8377,0.015860498,-0.35949072,-0.29400778,4.651274
8378,0.01681886,-0.3588419,-0.29387298,4.6519895
8379,0.017077873,-0.35922083,-0.2933562,4.652222
8380,0.01719758,-0.35932732,-0.29341695,4.653134
8381,0.017735431,-0.3592999,-0.29309428,4.653564
8382,-0.0003502965,-0.36681983,-0.26478854,4.6171145
8383,0.021337152,-0.37859836,-0.28215286,4.624825
8384,0.03283565,-0.38467026,-0.2952735,4.6326585
8385,0.039753288,-0.39095756,-0.31233633,4.6407332
8386,0.04568549,-0.39457557,-0.32397303,4.646114
8387,0.046491325,-0.39584133,-0.32862222,4.647054
8388,0.0475309,-0.39599404,-0.32909516,4.6498923
8389,0.044416666,-0.39319667,-0.32210842,4.650585
8390,0.03841883,-0.38846722,-0.31011045,4.6498265
8391,0.02975449,-0.38210893,-0.29183176,4.6449275
8392,0.017121395,-0.37519678,-0.27803555,4.6403346
8393,-0.005266438,-0.36256757,-0.25950798,4.6339927
8394,0.01024882,-0.3545275,-0.2863342,4.668738
8395,0.010820836,-0.35427904,-0.28591278,4.669824
8396,0.010836065,-0.35430095,-0.28539145,4.6704807
8397,0.009640992,-0.35369328,-0.28554967,4.671967
8398,0.010131101,-0.35385278,-0.28569153,4.6721206
8399,0.009503186,-0.35351697,-0.28545007,4.6737485
8400,0.010917435,-0.35363543,-0.28481665,4.67403
8401,0.011416038,-0.35323933,-0.28457436,4.6749597
8402,0.010263343,-0.35296082,-0.28460997,4.67621
8403,0.010675182,-0.35270974,-0.28431943,4.676665
8404,0.010903855,-0.3522406,-0.28352603,4.67703
8405,0.011248042,-0.3524575,-0.2839595,4.677566
8406,-0.0042980015,-0.3611735,-0.25740406,4.6439443
8407,0.017406205,-0.37215373,-0.27573553,4.6531234
8408,0.029252062,-0.3786552,-0.28874758,4.6612363
8409,0.03682658,-0.3841089,-0.30534044,4.6680393
8410,0.04292838,-0.38595757,-0.3173807,4.6719155
8411,0.044857997,-0.38858667,-0.3232938,4.6762567
8412,0.044448327,-0.38778713,-0.32276043,4.678469
8413,0.041490268,-0.3849351,-0.31577036,4.678202
8414,0.035497714,-0.38116646,-0.30343524,4.6769814
8415,0.027237108,-0.37531176,-0.2851619,4.6718693
8416,0.012649368,-0.36881384,-0.27130613,4.6669154
8417,-0.009905507,-0.35690084,-0.25097236,4.6609483
8418,0.0053316355,-0.34813085,-0.27715704,4.694179
8419,0.0035413008,-0.34826776,-0.27639845,4.694757
8420,0.003602038,-0.3483062,-0.27596834,4.6951947
8421,0.0034982164,-0.34763142,-0.27554992,4.6962986
8422,0.004443685,-0.34772277,-0.27584165,4.696755
8423,0.0042953393,-0.34761712,-0.27600005,4.698264
8424,0.00537766,-0.34731486,-0.27532256,4.698336
8425,0.005469898,-0.3466544,-0.27570918,4.6986823
8426,0.00481532,-0.34650886,-0.27488115,4.6997075
8427,0.005108863,-0.34620407,-0.27443683,4.7005424
8428,0.0039373636,-0.3464396,-0.27472225,4.7018247
8429,0.005086551,-0.34640816,-0.27496195,4.7022967
8430,-0.008955985,-0.3531407,-0.24720757,4.6714244
8431,0.011753867,-0.36435673,-0.26580092,4.677616
8432,0.024015596,-0.3702973,-0.27746308,4.6867156
8433,0.032245606,-0.3755641,-0.29478368,4.6940885
8434,0.037128586,-0.37839016,-0.3051873,4.699178
8435,0.039605927,-0.3795141,-0.31042236,4.7022357
8436,0.03962667,-0.37859693,-0.31058934,4.704023
8437,0.03522396,-0.37765983,-0.30369702,4.7048364
8438,0.029333482,-0.37336352,-0.2925529,4.703158
8439,0.020881036,-0.36700585,-0.2743083,4.698967
8440,0.008597056,-0.36114964,-0.26086178,4.691666
8441,-0.015364915,-0.34887457,-0.24121171,4.6867366
8442,-0.0017307103,-0.34151947,-0.26811656,4.7175217
8443,-0.0014734268,-0.34113726,-0.2672632,4.717627
8444,-0.0011154612,-0.3412731,-0.26658323,4.7189717
8445,-0.00038730106,-0.34092233,-0.26701415,4.7195888
8446,-0.0014749864,-0.34101406,-0.26618347,4.720576
8447,-0.0006784797,-0.3410137,-0.2661856,4.7212048
8448,-0.00022732218,-0.34036604,-0.2663124,4.721731
8449,-3.059705e-06,-0.3405186,-0.26589453,4.722245
8450,-0.0013496677,-0.34030533,-0.26572943,4.72391
8451,-0.00066847604,-0.34039065,-0.2652504,4.724428
8452,-0.00030854344,-0.34081507,-0.26510245,4.7247634
8453,-0.0003967782,-0.33950034,-0.26504117,4.725615
8454,-0.01430894,-0.34641504,-0.23653698,4.696506
8455,0.0074157515,-0.3576058,-0.2553955,4.702822
8456,0.020039996,-0.3618991,-0.26873124,4.711963
8457,0.027700135,-0.3678135,-0.2835341,4.719307
8458,0.033309042,-0.3706621,-0.29385796,4.723706
8459,0.034365404,-0.37243629,-0.2992285,4.7271223
8460,0.03502336,-0.37206197,-0.29916438,4.729183
8461,0.03164242,-0.3694261,-0.29316163,4.7293477
8462,0.023729285,-0.36566982,-0.2811261,4.728107
8463,0.015269597,-0.3589672,-0.2646859,4.72242
8464,0.0033990939,-0.3531659,-0.2512726,4.717161
8465,-0.018392295,-0.34233022,-0.23092848,4.713358
8466,-0.0075113177,-0.33539447,-0.25785273,4.7412586
8467,-0.0068687596,-0.33488238,-0.25742754,4.7419467
8468,-0.0065372684,-0.33476794,-0.25717247,4.742192
8469,-0.005746474,-0.33438966,-0.25722626,4.742226
8470,-0.0051751337,-0.3342168,-0.25653842,4.743197
8471,-0.00572448,-0.33452463,-0.2569848,4.7436523
8472,-0.0067506037,-0.33472073,-0.25692794,4.744484
8473,-0.0067881644,-0.3339388,-0.25643393,4.744799
8474,-0.0060024858,-0.33419266,-0.2562832,4.7460923
8475,-0.0061341426,-0.3340899,-0.25596756,4.746432
8476,-0.0047579906,-0.33409628,-0.2557821,4.746763
8477,-0.004910052,-0.33345184,-0.25571457,4.7480845
8478,-0.019888988,-0.33900753,-0.22693543,4.7245145
8479,-0.0006932616,-0.34951833,-0.24554478,4.7283936
8480,0.009296705,-0.35443938,-0.25845414,4.7380733
8481,0.019508949,-0.3596492,-0.27211037,4.7471385
8482,0.025058439,-0.36339068,-0.28139392,4.751773
8483,0.02599729,-0.36449564,-0.28685072,4.754926
8484,0.026401868,-0.36407885,-0.2864498,4.7570133
8485,0.021703085,-0.3622005,-0.2797222,4.757496
8486,0.01656881,-0.35831296,-0.2685975,4.7537804
8487,0.0073764324,-0.35129878,-0.25536862,4.7498183
8488,-0.005792121,-0.3453878,-0.2408628,4.742949
8489,-0.023691067,-0.33496904,-0.2204706,4.7405744
8490,-0.011106481,-0.3293215,-0.24851744,4.7622476
8491,-0.011474063,-0.32858214,-0.24832906,4.7631845
8492,-0.010593514,-0.32783744,-0.24850167,4.764066
8493,-0.011039515,-0.32790816,-0.24886078,4.765081
8494,-0.011019667,-0.32770327,-0.24817859,4.7657576
8495,-0.010032743,-0.3275036,-0.24752499,4.7661705
8496,-0.010832329,-0.3272864,-0.2469654,4.767136
8497,-0.012692462,-0.32711306,-0.24728502,4.767805
8498,-0.012482345,-0.32720685,-0.24716051,4.7687745
8499,-0.011411349,-0.32703483,-0.24730211,4.7689195
8500,-0.011209905,-0.32682773,-0.2470026,4.769707
8501,-0.011173676,-0.32654095,-0.24597247,4.7707963
8502,-0.022693673,-0.33164087,-0.21714127,4.748217
8503,-0.0066279373,-0.34230554,-0.23710097,4.7519317
8504,0.0074815056,-0.3469752,-0.25029328,4.760357
8505,0.017745068,-0.35185146,-0.2634633,4.7685676
8506,0.02243186,-0.35546827,-0.27281204,4.773129
8507,0.11615185,-0.3922882,-0.27860665,4.71203
8508,0.12043645,-0.3799038,-0.2583237,4.7591844
8509,0.019806186,-0.35450816,-0.2712415,4.7776303
8510,0.014487028,-0.3497436,-0.26074746,4.7776566
8511,0.0049604974,-0.34312502,-0.24648619,4.771301
8512,-0.009429346,-0.33802173,-0.23227449,4.7646313
8513,-0.027218333,-0.32720515,-0.21007127,4.7634835
8514,0.16667755,-0.36404434,-0.24844746,4.609779
8515,-0.17903,-0.38541308,-0.30760133,4.8088355
8516,-0.09173086,-0.38239264,-0.25831002,4.8167353
8517,-0.19163744,-0.4084673,-0.3081654,4.8016825
8518,-0.016130894,-0.32197592,-0.23760624,4.7853646
8519,-0.015937826,-0.32181683,-0.23752183,4.7863584
8520,-0.015616785,-0.3211161,-0.23742594,4.7874584
8521,-0.015374799,-0.32142544,-0.23819292,4.7888374
8522,-0.015417297,-0.32057965,-0.2382759,4.7902527
8523,-0.015653124,-0.32039937,-0.2377165,4.7907867
8524,-0.014538497,-0.32076558,-0.23736154,4.7911086
8525,-0.015156885,-0.32068875,-0.23822902,4.792267
8526,-0.025289834,-0.3256175,-0.20877153,4.7717977
8527,-0.007111142,-0.33493972,-0.22979926,4.7762284
8528,0.004539877,-0.33998308,-0.24207902,4.7834244
8529,0.015331249,-0.34512305,-0.25607353,4.7926164
8530,0.020136705,-0.34938383,-0.26576084,4.79677
8531,0.021112323,-0.34959468,-0.2698923,4.799961
8532,0.020887265,-0.34912708,-0.27015242,4.8014045
8533,0.017912388,-0.34785888,-0.26339582,4.8012404
8534,0.0026213725,-0.33612642,-0.24452613,4.700981
8535,-0.07415528,-0.25892264,-0.20796704,4.754175
8536,0.26868397,-0.56186086,-0.6897516,4.386557
8537,-0.3819447,-1.8771843,-0.041943263,3.9874055
8538,-0.7046296,-5.42812,-4.8002696,0.9706223
8539,-0.26002118,-3.1008208,-8.817092,-4.134232
8540,-0.2639968,-1.4339194,-0.38863602,-0.25692597
8541,-0.021148076,-1.0403923,-1.4461814,1.7369903
8542,0.030926397,-0.62497467,-0.9430763,3.3894145
8543,0.13433515,-0.5263802,-0.6455369,3.9150093
8544,0.41981092,-0.59588057,-0.85127425,4.185805
8545,0.09326888,-1.2918253,-2.6506057,2.9844334
8546,0.14970016,-1.777423,-2.0467615,1.4958698
8547,-0.1371312,-1.045806,-1.2871672,2.7872007
8548,0.027661303,-0.6865494,-0.9207776,3.406636
8549,0.042761017,-0.5396422,-0.69024867,3.8837461
8550,0.22170573,-0.53838366,-0.56167287,4.021643
8551,0.11750996,-0.55644035,-1.0502216,4.1120343
8552,-0.049178768,-0.61006147,-1.027438,4.0724454
8553,-0.12408931,-0.48442873,-0.7984245,4.2172484
8554,0.049959134,-0.5154515,-0.6889538,4.1238103
8555,0.00719137,-0.51586205,-0.6724403,4.192969
8556,0.07612965,-0.4974548,-0.6123832,4.213873
8557,0.07448242,-0.48918328,-0.59346175,4.2285004
8558,0.011738747,-1.6205091,-0.9381717,4.429423
8559,0.08325219,-1.276863,-1.0602865,3.5418012
8560,0.076832496,-1.2272364,-0.82555515,3.5441513
8561,0.05969574,-0.7499307,-0.7331789,3.9333756
8562,0.054897636,-0.6725826,-0.9493356,4.1647677
8563,0.05639564,-0.65464735,-0.74255514,4.1104913
8564,-0.0031225085,-0.4738697,-0.6277664,4.0615363
8565,0.04980707,-0.5102656,-0.60772556,4.1259236
8566,0.0508142,-0.5030202,-0.6022337,4.1494403
8567,0.051077217,-0.49998912,-0.59989685,4.1602597
8568,0.05103119,-0.4982868,-0.59932905,4.1639175
8569,0.0513175,-0.4985455,-0.59909034,4.1648183
8570,0.20276777,-0.5241223,-0.5979708,4.1152825
8571,0.24242212,-0.5367912,-0.6114999,4.0703225
8572,-0.04092737,-0.4428494,-0.6176776,4.1473336
8573,0.05211706,-0.49840805,-0.59924567,4.166426
8574,0.03478832,-0.50374275,-0.57738173,4.171289
8575,0.051148932,-0.51379734,-0.5924205,4.176523
8576,0.062268298,-0.51850665,-0.6000088,4.189448
8577,0.07138725,-0.5246139,-0.6110595,4.199858
8578,0.07768136,-0.52758604,-0.6157004,4.207808
8579,0.18720782,-0.54865676,-0.5863001,4.1649117
8580,0.0804582,-0.52609533,-0.6128064,4.223449
8581,0.07616964,-0.5201041,-0.60454553,4.229258
8582,0.21111886,-0.5322792,-0.54888594,4.200588
8583,0.16578075,-0.46699739,-0.52646965,4.219841
8584,0.0074192383,-0.434232,-0.56829685,4.207972
8585,0.010249128,-1.6809001,-0.5327491,4.285704
8586,-0.08773113,-0.7350456,-0.8072686,4.0164814
8587,0.041434277,-0.566335,-0.62768656,4.0675526
8588,0.04698496,-0.5146244,-0.5900898,4.16056
8589,0.0470255,-0.5002783,-0.58078176,4.1945806
8590,0.047931354,-0.49769023,-0.5793799,4.205671
8591,0.04860438,-0.49687684,-0.57808036,4.2064385
8592,0.04872795,-0.4957913,-0.5767897,4.2085285
8593,0.04806778,-0.49573088,-0.57683414,4.2098603
8594,0.0482047,-0.49607494,-0.5770187,4.2104545
8595,0.048676025,-0.49563786,-0.577207,4.2108326
8596,0.049030364,-0.49596024,-0.57657737,4.210953
8597,0.048781555,-0.4958973,-0.5758473,4.2112217
8598,0.0329911,-0.50275826,-0.5576437,4.21809
8599,0.04771666,-0.51329076,-0.5736925,4.226347
8600,0.13166809,-0.5206372,-0.54135466,4.273914
8601,0.067828916,-0.5261963,-0.59427756,4.251533
8602,0.07720107,-0.53001297,-0.59874886,4.258865
8603,0.078507744,-0.53140396,-0.60037726,4.2677126
8604,0.07806716,-0.5299455,-0.5967247,4.27222
8605,0.07487271,-0.5239412,-0.58837074,4.276464
8606,0.06804704,-0.5156425,-0.57671964,4.2797804
8607,0.056259375,-0.5057449,-0.5606004,4.2779884
8608,0.044515043,-0.49728847,-0.5476578,4.2719054
8609,0.028935164,-0.4842888,-0.52736586,4.2692256
8610,0.04515324,-0.47843114,-0.5438052,4.2646503
8611,0.04587574,-0.47862765,-0.54332787,4.2658787
8612,0.04399842,-0.4780605,-0.54212826,4.266869
8613,0.04388194,-0.47728634,-0.54244965,4.2686954
8614,0.044761848,-0.4769627,-0.54182965,4.2684526
8615,0.045265794,-0.47708404,-0.5411836,4.269753
8616,0.04505722,-0.47648105,-0.54062206,4.269486
8617,0.044906426,-0.47623768,-0.5403909,4.2700334
8618,0.0449616,-0.47623622,-0.5396085,4.2719865
8619,0.045214225,-0.47601095,-0.5388656,4.272867
8620,0.04598105,-0.47588506,-0.5387647,4.272427
8621,0.04692036,-0.4753925,-0.5390691,4.2735925
8622,0.030018965,-0.47867772,-0.52076936,4.28221
8623,0.043744475,-0.49085796,-0.53673536,4.2876716
8624,0.05612443,-0.4951599,-0.54470676,4.301882
8625,0.06391572,-0.5032801,-0.5566206,4.3112965
8626,0.0707503,-0.5074631,-0.56237805,4.3187366
8627,0.07633483,-0.5102046,-0.5643477,4.324637
8628,0.07491651,-0.5084409,-0.5620933,4.3297496
8629,0.06932523,-0.5031813,-0.55406076,4.332372
8630,0.06272528,-0.4953498,-0.5441976,4.3332744
8631,0.052142143,-0.48527014,-0.5283692,4.331289
8632,0.03908345,-0.4787471,-0.51607096,4.3231983
8633,0.026619175,-0.46520475,-0.49755475,4.320629
8634,0.039669137,-0.46271348,-0.5128209,4.3155503
8635,0.039659988,-0.46189848,-0.5120495,4.317447
8636,0.04038166,-0.46192446,-0.51086694,4.3175106
8637,0.04032272,-0.46116278,-0.51063603,4.318569
8638,0.040465366,-0.46130288,-0.50938314,4.3191385
8639,0.041430283,-0.46090946,-0.5084829,4.319779
8640,0.041714877,-0.46048903,-0.5083228,4.322166
8641,0.041269492,-0.46051726,-0.5076229,4.322826
8642,0.04109021,-0.46034336,-0.50741595,4.3230767
8643,0.041516542,-0.45928517,-0.50721186,4.3239336
8644,0.0415286,-0.45975217,-0.5067708,4.3253293
8645,0.041134726,-0.45893124,-0.5057202,4.326548
8646,0.029152235,-0.46011737,-0.49040627,4.3345942
8647,0.041372776,-0.47219312,-0.50716335,4.3413734
8648,0.056438487,-0.47767124,-0.5161296,4.355278
8649,0.06603012,-0.48498544,-0.5283155,4.364301
8650,0.07194916,-0.49102637,-0.5349466,4.370834
8651,0.0763073,-0.49362448,-0.53576803,4.375765
8652,0.074528396,-0.49246633,-0.5351726,4.3802814
8653,0.07091722,-0.48792708,-0.5277484,4.3829684
8654,0.06195907,-0.4794203,-0.51747864,4.382603
8655,0.05259068,-0.4697554,-0.50204694,4.3780746
8656,0.039666843,-0.46255174,-0.48985097,4.371298
8657,0.024516037,-0.44870332,-0.47086096,4.36802
8658,0.036053956,-0.4477891,-0.48256883,4.3612866
8659,0.036515433,-0.44726396,-0.48269168,4.3632603
8660,0.036504794,-0.44714835,-0.48181203,4.36383
8661,0.0368703,-0.447378,-0.48091027,4.3651385
8662,0.035926282,-0.446492,-0.48036644,4.3651977
8663,0.035360903,-0.4463651,-0.4789871,4.367598
8664,0.036100853,-0.44625762,-0.47872618,4.368488
8665,0.036814738,-0.44568443,-0.47826996,4.369143
8666,0.037685562,-0.44516608,-0.477703,4.370041
8667,0.037374992,-0.44547927,-0.47656754,4.371035
8668,0.03702827,-0.44483176,-0.47630453,4.3733544
8669,0.038071085,-0.44414815,-0.47487292,4.3741927
8670,0.02543346,-0.44356418,-0.4589738,4.3832817
8671,0.038096774,-0.45594335,-0.47504523,4.3891907
8672,0.049198896,-0.46119118,-0.4836341,4.402553
8673,0.060964417,-0.46817064,-0.49314454,4.411972
8674,0.0666252,-0.4751319,-0.5016977,4.4184194
8675,0.06981635,-0.47648528,-0.50494355,4.423248
8676,-0.018113544,-0.46539965,-0.5254525,4.4238205
8677,0.06575846,-0.47224274,-0.49690267,4.4280324
8678,0.05857606,-0.46320748,-0.48566484,4.4253945
8679,0.046966415,-0.4535204,-0.47158876,4.422067
8680,0.03350551,-0.44779897,-0.46139976,4.413713
8681,0.022509336,-0.43507633,-0.4414717,4.411482
8682,0.030454526,-0.43434703,-0.45668104,4.403932
8683,0.030979633,-0.43385616,-0.45574173,4.404905
8684,0.031454396,-0.43334714,-0.45448425,4.405937
8685,0.032121062,-0.43327853,-0.45341948,4.4064603
8686,0.031753223,-0.43280813,-0.45351577,4.407921
8687,0.031754762,-0.43233895,-0.4521638,4.4102364
8688,0.033431422,-0.4320002,-0.4519136,4.4111543
8689,0.033795804,-0.43131903,-0.45115778,4.4119587
8690,0.033864886,-0.43145397,-0.4499433,4.412437
8691,0.033011597,-0.43135604,-0.44987178,4.413835
8692,0.032051075,-0.4310955,-0.4495494,4.4149985
8693,0.032307375,-0.43024552,-0.44844794,4.4168572
8694,0.022477427,-0.43088594,-0.43239176,4.427484
8695,0.033817578,-0.44070378,-0.4472022,4.431366
8696,0.045643847,-0.4450638,-0.45591903,4.444034
8697,0.05584705,-0.4514984,-0.46749833,4.4553127
8698,0.06297225,-0.4579347,-0.47611347,4.46188
8699,0.06525422,-0.46107876,-0.4789203,4.4659925
